tX;tY;tZ;rX;rY;rZ;rW;time(s)
-0.1553659;8.892287;-3.016265;0.0001424056;-0.9995063;-0.03108418;-0.004579027;66.00013
-0.1538324;8.891008;-3.020402;0.0001424056;-0.9995063;-0.03108418;-0.004579027;66.03346
-0.1523291;8.892439;-3.023657;0.0001424056;-0.9995063;-0.03108418;-0.004579027;66.0668
-0.1511847;8.891609;-3.026222;7.41929E-05;-0.9994726;-0.03239276;-0.002289208;66.10013
-0.149369;8.890761;-3.031282;3.243542E-05;-0.9994533;-0.03304698;-0.0009809575;66.13346
-0.1492474;8.889471;-3.037717;-0.0001918782;-0.9993147;-0.03664404;0.005232684;66.16679
-0.1476596;8.888192;-3.04179;-0.000440011;-0.998947;-0.0448168;0.009807653;66.20013
-0.1482975;8.888403;-3.045711;-0.0006297362;-0.9985734;-0.05200617;0.0120916;66.23346
-0.1481525;8.890884;-3.052445;-0.0008758847;-0.9980446;-0.06082531;0.01437185;66.26679
-0.1482703;8.890585;-3.057818;-0.001242269;-0.9973701;-0.07029041;0.0176269;66.30013
-0.150818;8.891379;-3.062353;-0.001691535;-0.9967795;-0.07713637;0.02185854;66.33347
-0.1507375;8.893197;-3.068246;-0.002157312;-0.9963318;-0.08136716;0.02641605;66.3668
-0.1497143;8.892431;-3.071458;-0.00254836;-0.9959586;-0.08461858;0.02999413;66.40013
-0.1482932;8.893269;-3.076806;-0.00271786;-0.9958247;-0.08559199;0.03162109;66.43346
-0.1505096;8.894023;-3.080621;-0.00285146;-0.9957262;-0.08624009;0.03292289;66.4668
-0.1525077;8.89683;-3.085074;-0.002947224;-0.9956651;-0.08656309;0.03389953;66.50013
-0.1528556;8.898378;-3.088774;-0.003112111;-0.9955514;-0.08720975;0.03552663;66.53346
-0.1521483;8.896955;-3.094909;-0.003238333;-0.9954755;-0.08753138;0.03682887;66.5668
-0.1505561;8.899795;-3.097738;-0.003266976;-0.9954634;-0.08753031;0.03715461;66.60013
-0.1526795;8.901602;-3.100189;-0.003266976;-0.9954634;-0.08753031;0.03715461;66.63346
-0.1533528;8.901514;-3.105749;-0.003307895;-0.9954224;-0.087855;0.0374794;66.66679
-0.1531361;8.901781;-3.111383;-0.00347724;-0.9953021;-0.08850092;0.03910585;66.70013
-0.1536207;8.901623;-3.114705;-0.003635366;-0.9952078;-0.0888208;0.04073307;66.73347
-0.1548401;8.902209;-3.118148;-0.003779155;-0.9950953;-0.08946726;0.04203346;66.7668
-0.1551181;8.902082;-3.124228;-0.003851686;-0.9950382;-0.08979042;0.04268356;66.80013
-0.1577041;8.90491;-3.127713;-0.00395414;-0.9949664;-0.0901122;0.0436593;66.83347
-0.1597;8.904631;-3.130903;-0.00395414;-0.9949664;-0.0901122;0.0436593;66.8668
-0.1624076;8.904814;-3.136205;-0.003983627;-0.994952;-0.09011091;0.04398488;66.90013
-0.1635285;8.90335;-3.140059;-0.003983627;-0.994952;-0.09011091;0.04398488;66.93346
-0.1664053;8.90302;-3.14532;-0.004101593;-0.9948936;-0.09010562;0.04528739;66.9668
-0.1647509;8.906366;-3.152587;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.00013
-0.167041;8.905335;-3.155048;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.03346
-0.1665265;8.906228;-3.157521;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.0668
-0.1650078;8.904723;-3.16182;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.10013
-0.1672099;8.903426;-3.164702;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.13346
-0.1694476;8.90219;-3.16765;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.1668
-0.1677394;8.90261;-3.171754;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.20013
-0.1680453;8.904383;-3.174359;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.23347
-0.1690447;8.907432;-3.181367;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.2668
-0.1670606;8.909775;-3.185919;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.30013
-0.1651805;8.913123;-3.18993;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.33347
-0.1649225;8.914073;-3.195967;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.3668
-0.1671451;8.914329;-3.200019;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.40013
-0.168751;8.917706;-3.203426;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.43346
-0.1704746;8.916883;-3.206012;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.4668
-0.1728667;8.917485;-3.210257;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.50013
-0.1746271;8.916053;-3.213511;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.53346
-0.1769516;8.917585;-3.216282;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.5668
-0.1785489;8.917407;-3.223479;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.60013
-0.1805029;8.920357;-3.226837;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.63347
-0.1800874;8.923305;-3.233806;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.6668
-0.1780896;8.925356;-3.237337;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.70013
-0.1803122;8.925309;-3.240844;-0.004249024;-0.9948182;-0.09009878;0.04691524;67.73347
-0.1800738;8.926661;-3.246395;-0.004264377;-0.9947886;-0.09042433;0.04691385;67.7668
-0.1817714;8.927419;-3.250278;-0.004713486;-0.9940333;-0.09790463;0.04785639;67.80013
-0.1804584;8.929438;-3.253474;-0.005013506;-0.9934576;-0.1034315;0.04815464;67.83347
-0.1818702;8.929461;-3.260075;-0.005045022;-0.9933897;-0.1040817;0.04815135;67.8668
-0.1811426;8.929955;-3.263005;-0.005045022;-0.9933897;-0.1040817;0.04815135;67.90013
-0.1831238;8.929011;-3.265814;-0.005045022;-0.9933897;-0.1040817;0.04815135;67.93346
-0.1850125;8.931606;-3.271448;-0.005045022;-0.9933897;-0.1040817;0.04815135;67.9668
-0.18454;8.932333;-3.277568;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.00013
-0.1844396;8.932463;-3.284053;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.03346
-0.1844292;8.931417;-3.28736;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.0668
-0.1850629;8.930771;-3.290996;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.10014
-0.1833788;8.933017;-3.295827;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.13347
-0.181936;8.933956;-3.300458;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.1668
-0.1800012;8.935091;-3.30506;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.20013
-0.1807604;8.937018;-3.310201;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.23347
-0.1814999;8.937764;-3.314149;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.2668
-0.1800147;8.94022;-3.319705;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.30013
-0.1784194;8.93991;-3.322472;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.33347
-0.1806298;8.940965;-3.326261;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.3668
-0.1792715;8.94031;-3.329721;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.40013
-0.1793584;8.941464;-3.335684;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.43346
-0.1787749;8.943737;-3.342952;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.4668
-0.1775357;8.944504;-3.346201;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.50014
-0.176313;8.943695;-3.35252;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.53347
-0.1757668;8.944661;-3.359616;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.5668
-0.1739137;8.945967;-3.365811;-0.005045022;-0.9933897;-0.1040817;0.04815135;68.60014
-0.1758182;8.947468;-3.373139;-0.005607958;-0.992251;-0.1141502;0.04874722;68.63347
-0.1774953;8.949637;-3.376985;-0.006187656;-0.9904408;-0.1294058;0.04735883;68.6668
-0.1762884;8.950656;-3.384168;-0.006345335;-0.9898968;-0.1336203;0.04700803;68.70013
-0.1781541;8.952847;-3.38857;-0.006678282;-0.9893919;-0.1368504;0.04828221;68.73347
-0.1776031;8.955236;-3.394143;-0.006954735;-0.9890572;-0.1387838;0.04956364;68.7668
-0.1756367;8.957462;-3.397028;-0.007454261;-0.9888724;-0.1387579;0.05312357;68.80013
-0.1765397;8.95903;-3.40371;-0.007537378;-0.9889555;-0.1377796;0.05410185;68.83347
-0.1747509;8.960819;-3.406972;-0.007537378;-0.9889555;-0.1377796;0.05410185;68.8668
-0.1737423;8.963709;-3.412092;-0.007537378;-0.9889555;-0.1377796;0.05410185;68.90013
-0.1732909;8.967502;-3.41749;-0.007537378;-0.9889555;-0.1377796;0.05410185;68.93347
-0.1741516;8.969112;-3.42113;-0.007537378;-0.9889555;-0.1377796;0.05410185;68.9668
-0.1749669;8.97055;-3.42794;-0.007537378;-0.9889555;-0.1377796;0.05410185;69.00014
-0.1766971;8.972868;-3.434229;-0.007537378;-0.9889555;-0.1377796;0.05410185;69.03347
-0.1795109;8.975274;-3.440701;-0.007537378;-0.9889555;-0.1377796;0.05410185;69.0668
-0.180818;8.975354;-3.445487;-0.007537378;-0.9889555;-0.1377796;0.05410185;69.10014
-0.1820824;8.977139;-3.447893;-0.007537378;-0.9889555;-0.1377796;0.05410185;69.13347
-0.1820455;8.980575;-3.450255;-0.007537378;-0.9889555;-0.1377796;0.05410185;69.1668
-0.1822503;8.98153;-3.455254;-0.00766338;-0.9888295;-0.1384219;0.05474406;69.20013
-0.1813801;8.982263;-3.459007;-0.008343935;-0.988094;-0.1422774;0.05794731;69.23347
-0.1798476;8.981473;-3.462649;-0.00839051;-0.9880749;-0.1422747;0.05827075;69.2668
-0.1796321;8.980576;-3.465699;-0.008176935;-0.987598;-0.1468276;0.05500006;69.30013
-0.1809457;8.982082;-3.468966;-0.007651469;-0.9870064;-0.1526873;0.04946087;69.33347
-0.1821672;8.985944;-3.471701;-0.006994647;-0.9864157;-0.1582198;0.04360786;69.3668
-0.181995;8.987729;-3.474559;-0.005662914;-0.9857392;-0.164736;0.03388546;69.40014
-0.1821523;8.990536;-3.47855;-0.004068504;-0.985108;-0.1702693;0.02353868;69.43347
-0.180868;8.991434;-3.484855;-0.002942185;-0.9847973;-0.172872;0.0167607;69.4668
-0.1826619;8.990874;-3.490566;-0.002280194;-0.9846284;-0.1741713;0.01289043;69.50014
-0.1832242;8.991983;-3.495033;-0.001834317;-0.9844873;-0.1751433;0.01031077;69.53347
-0.1808709;8.991635;-3.498169;-0.001325734;-0.9843409;-0.1761144;0.007409811;69.5668
-0.1824542;8.992172;-3.501066;-0.0008114466;-0.9841851;-0.1770838;0.004509807;69.60014
-0.1830167;8.996325;-3.504497;-0.0004072705;-0.9840767;-0.1777294;0.002255032;69.63347
-0.1823872;8.99946;-3.510671;0.0004106761;-0.9837846;-0.1793393;-0.002252807;69.6668
-0.181743;9.003533;-3.516124;0.0007028583;-0.9838383;-0.1790165;-0.003862767;69.70013
-0.1837364;9.002825;-3.520866;0.0007586987;-0.9839539;-0.1783723;-0.004185206;69.73347
-0.182677;9.005289;-3.527018;0.0007586987;-0.9839539;-0.1783723;-0.004185206;69.7668
-0.1816503;9.007036;-3.531159;0.0007586987;-0.9839539;-0.1783723;-0.004185206;69.80013
-0.1815569;9.009719;-3.534627;0.0007586987;-0.9839539;-0.1783723;-0.004185206;69.83347
-0.1836843;9.011583;-3.538226;0.0007586987;-0.9839539;-0.1783723;-0.004185206;69.86681
-0.1852718;9.012725;-3.545142;0.0007586987;-0.9839539;-0.1783723;-0.004185206;69.90014
-0.1870803;9.016905;-3.549498;0.0008170885;-0.9839525;-0.178372;-0.004507301;69.93347
-0.1860614;9.01978;-3.553808;0.001825708;-0.983619;-0.1799744;-0.009978096;69.9668
-0.1868168;9.019633;-3.556422;0.002831975;-0.9834893;-0.1802833;-0.01544911;70.00014
-0.187953;9.02181;-3.563514;0.005693723;-0.9829479;-0.1811817;-0.03088962;70.03347
-0.1898894;9.025708;-3.566804;0.009096707;-0.9816953;-0.183942;-0.04854898;70.0668
-0.1902132;9.029305;-3.569152;0.01246017;-0.9800592;-0.1872897;-0.06520222;70.10014
-0.187284;9.028692;-3.576153;0.01670959;-0.9776398;-0.1914741;-0.08531682;70.13347
-0.1866326;9.030519;-3.578608;0.01830189;-0.9766556;-0.1929412;-0.09264296;70.1668
-0.1837112;9.031414;-3.585047;0.02324685;-0.9735929;-0.1953173;-0.115878;70.20013
-0.180424;9.031813;-3.588593;0.02654773;-0.9712464;-0.197162;-0.1307777;70.23347
-0.1797066;9.033674;-3.594476;0.02942586;-0.9690811;-0.198374;-0.1437489;70.26681
-0.1768778;9.036285;-3.600007;0.03147224;-0.9674933;-0.1987088;-0.1532352;70.30014
-0.177554;9.037026;-3.601954;0.03390738;-0.9654796;-0.1992833;-0.1642731;70.33347
-0.1768849;9.040086;-3.60583;0.03594034;-0.9636544;-0.2008801;-0.1724117;70.36681
-0.1774617;9.04014;-3.61035;0.03762034;-0.9621247;-0.2018757;-0.1792958;70.40014
-0.1742123;9.039801;-3.614757;0.03777302;-0.9620277;-0.2008695;-0.180907;70.43347
-0.1737754;9.041725;-3.616794;0.03777302;-0.9620277;-0.2008695;-0.180907;70.4668
-0.1734103;9.041358;-3.6191;0.03777302;-0.9620277;-0.2008695;-0.180907;70.50014
-0.1731456;9.045816;-3.621488;0.03777302;-0.9620277;-0.2008695;-0.180907;70.53347
-0.1694286;9.04914;-3.623443;0.03777302;-0.9620277;-0.2008695;-0.180907;70.5668
-0.170118;9.053548;-3.629384;0.03777302;-0.9620277;-0.2008695;-0.180907;70.60014
-0.1700741;9.053329;-3.634194;0.03777302;-0.9620277;-0.2008695;-0.180907;70.63347
-0.1694009;9.055528;-3.638806;0.03777302;-0.9620277;-0.2008695;-0.180907;70.6668
-0.1701192;9.059752;-3.645282;0.03783223;-0.9619619;-0.2011843;-0.1808946;70.70013
-0.1676845;9.059888;-3.651962;0.03872516;-0.9610947;-0.2026449;-0.1836639;70.73347
-0.1678493;9.063674;-3.65458;0.03970977;-0.9601719;-0.2031068;-0.1877248;70.76681
-0.1684736;9.064772;-3.659297;0.04102859;-0.9589131;-0.2038243;-0.1930234;70.80014
-0.1665985;9.064403;-3.662871;0.04544687;-0.9545467;-0.2064902;-0.2100881;70.83347
-0.1623285;9.066804;-3.665722;0.05120411;-0.9485106;-0.2087615;-0.2326466;70.86681
-0.1586626;9.068373;-3.668905;0.05922681;-0.9396006;-0.2129341;-0.2613463;70.90014
-0.154246;9.070863;-3.671918;0.06505157;-0.9328712;-0.2162289;-0.2806505;70.93347
-0.1540855;9.072147;-3.673277;0.07562718;-0.9197797;-0.2201839;-0.3159193;70.9668
-0.15324;9.075356;-3.675556;0.08197311;-0.9114374;-0.2219748;-0.336585;71.00014
-0.1503995;9.076002;-3.678756;0.08756005;-0.9040127;-0.2239307;-0.3534816;71.03347
-0.1454102;9.078671;-3.682217;0.09392884;-0.8957698;-0.2271854;-0.3703522;71.0668
-0.1441984;9.083045;-3.683895;0.09580527;-0.8933235;-0.2281213;-0.3751736;71.10014
-0.1431407;9.086313;-3.687897;0.1032656;-0.8836961;-0.2321433;-0.3930992;71.13347
-0.1415038;9.088792;-3.689003;0.1052715;-0.8805607;-0.2319359;-0.3996705;71.16681
-0.1367372;9.090549;-3.691245;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.20014
-0.1353435;9.091749;-3.694427;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.23347
-0.1343246;9.096101;-3.698572;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.26681
-0.1313954;9.098104;-3.700338;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.30014
-0.1266043;9.098771;-3.701452;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.33347
-0.1254011;9.100628;-3.706438;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.36681
-0.1211743;9.104647;-3.709145;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.40014
-0.1183534;9.10566;-3.712221;0.1051407;-0.8806366;-0.2316477;-0.3997049;71.43347
-0.1162251;9.109563;-3.71747;0.1051955;-0.8806916;-0.2319703;-0.3993822;71.4668
-0.1106867;9.113247;-3.719092;0.1061641;-0.8802117;-0.2343099;-0.3988175;71.50014
-0.1079845;9.118121;-3.720922;0.1058038;-0.8806795;-0.2341258;-0.3979878;71.53347
-0.1071354;9.121001;-3.722416;0.1062633;-0.8798964;-0.2339177;-0.3997162;71.5668
-0.1052205;9.125021;-3.723079;0.1100004;-0.8733739;-0.2321837;-0.4137737;71.60014
-0.1029649;9.12609;-3.723431;0.1131812;-0.8676046;-0.2306499;-0.4257382;71.63348
-0.0991134;9.127048;-3.724468;0.1187221;-0.8576922;-0.2289166;-0.4448217;71.66681
-0.09323297;9.131001;-3.727472;0.1235674;-0.8482657;-0.226698;-0.4623684;71.70014
-0.08941586;9.135204;-3.72802;0.126974;-0.8414468;-0.2251707;-0.4744925;71.73347
-0.08580611;9.137142;-3.729232;0.1312975;-0.8321292;-0.2226773;-0.4906494;71.76681
-0.07967845;9.140685;-3.730549;0.1340891;-0.8252871;-0.2202677;-0.5023978;71.80014
-0.07453695;9.143393;-3.730749;0.1365023;-0.8184211;-0.2172879;-0.51414;71.83347
-0.07053643;9.148358;-3.734719;0.1381562;-0.8131031;-0.214737;-0.5231294;71.86681
-0.06475911;9.1516;-3.735349;0.1389004;-0.8102171;-0.2131241;-0.5280465;71.90014
-0.06236003;9.156337;-3.739478;0.1395273;-0.8079282;-0.2119568;-0.5318444;71.93347
-0.06029063;9.156805;-3.740816;0.1391069;-0.8075079;-0.2107171;-0.533084;71.9668
-0.0551167;9.159736;-3.743663;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.00014
-0.05191085;9.16091;-3.743881;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.03347
-0.04696174;9.162366;-3.743353;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.06681
-0.04126606;9.164908;-3.742623;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.10014
-0.03521464;9.166203;-3.742411;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.13348
-0.02975909;9.168193;-3.74636;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.16681
-0.02450776;9.169941;-3.74794;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.20014
-0.01942723;9.172674;-3.751631;0.1385516;-0.8081686;-0.2103247;-0.5323819;72.23347
-0.01781925;9.176782;-3.753949;0.1374118;-0.812117;-0.2122037;-0.5258836;72.26681
-0.01364447;9.180782;-3.755877;0.1365454;-0.8139031;-0.2123859;-0.5232679;72.30014
-0.008269135;9.182052;-3.75912;0.1364758;-0.8140745;-0.2124306;-0.5230014;72.33347
-0.004178481;9.183156;-3.760902;0.13814;-0.8099417;-0.2113522;-0.5293789;72.36681
-0.0002050181;9.18513;-3.761018;0.1399544;-0.8042071;-0.2090127;-0.5384955;72.40014
0.001374924;9.189098;-3.763922;0.1421161;-0.7977636;-0.2067807;-0.5482864;72.43347
0.005860539;9.191255;-3.764579;0.1438122;-0.7915168;-0.2040562;-0.5578354;72.4668
0.01040377;9.194975;-3.764386;0.1457558;-0.7856982;-0.2022819;-0.5661409;72.50014
0.01469085;9.196527;-3.767523;0.1473499;-0.7807311;-0.2007307;-0.5731093;72.53348
0.01944372;9.197086;-3.768726;0.1486671;-0.7764607;-0.1993619;-0.579018;72.56681
0.02245616;9.199051;-3.770949;0.1504875;-0.7711227;-0.1979913;-0.5861082;72.60014
0.02598483;9.203182;-3.770976;0.1525545;-0.7659789;-0.1972051;-0.5925484;72.63348
0.02840527;9.206113;-3.770607;0.1541661;-0.7616288;-0.1963509;-0.5979973;72.66681
0.03168061;9.207157;-3.7711;0.1546796;-0.7600606;-0.1959466;-0.5999892;72.70014
0.03729612;9.210955;-3.771871;0.154936;-0.7592745;-0.195744;-0.6009837;72.73347
0.0392014;9.213716;-3.770582;0.1550001;-0.7590778;-0.1956932;-0.6012322;72.76681
0.04595619;9.214447;-3.771472;0.1550641;-0.7588808;-0.1956425;-0.6014807;72.80014
0.05119337;9.2155;-3.77433;0.154862;-0.7584175;-0.1949938;-0.6023272;72.83347
0.05779168;9.216684;-3.776551;0.1549896;-0.7580232;-0.1948924;-0.6028234;72.86681
0.06116386;9.218461;-3.777148;0.1547152;-0.7572264;-0.1938951;-0.6042153;72.90014
0.06521105;9.220371;-3.775789;0.1557185;-0.7535181;-0.1926828;-0.6089628;72.93348
0.07162426;9.224257;-3.776015;0.1573523;-0.7483095;-0.191351;-0.6153519;72.96681
0.07629237;9.227948;-3.774481;0.1592232;-0.7422323;-0.1897969;-0.6226687;73.00014
0.07928636;9.228844;-3.77436;0.1610788;-0.7360836;-0.1882247;-0.6299254;73.03348
0.08611093;9.232802;-3.772643;0.1632851;-0.7286114;-0.186314;-0.6385534;73.06681
0.0882607;9.233754;-3.771325;0.1669816;-0.7184631;-0.1847212;-0.649466;73.10014
0.09422836;9.235631;-3.772426;0.1721555;-0.7049387;-0.1829666;-0.6632852;73.13348
0.1002031;9.239039;-3.771606;0.1767777;-0.6908799;-0.1802833;-0.6774457;73.16681
0.1053389;9.243084;-3.773943;0.1802775;-0.6782917;-0.1772355;-0.6899334;73.20014
0.1088725;9.243941;-3.772398;0.1830391;-0.667371;-0.174382;-0.7005024;73.23347
0.114057;9.247788;-3.771771;0.1842286;-0.6616743;-0.1726622;-0.7059991;73.26681
0.118649;9.249565;-3.772125;0.1849821;-0.6549345;-0.1699881;-0.7127038;73.30014
0.1235176;9.252874;-3.770133;0.1863517;-0.6481962;-0.1680127;-0.7189482;73.33347
0.1254;9.256597;-3.768842;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.36681
0.1287671;9.256829;-3.768183;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.40015
0.1334312;9.261325;-3.76933;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.43348
0.1360695;9.261703;-3.767769;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.46681
0.1405106;9.264213;-3.766782;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.50014
0.1458795;9.267303;-3.76695;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.53348
0.1491963;9.270444;-3.764764;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.56681
0.1528801;9.272327;-3.765216;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.60014
0.1557509;9.274603;-3.762854;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.63348
0.1602001;9.276671;-3.764049;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.66681
0.162355;9.281132;-3.761843;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.70014
0.1690093;9.283303;-3.759489;0.1857748;-0.6458769;-0.1662842;-0.7215818;73.73347
0.1713286;9.284152;-3.759069;0.1838893;-0.6492134;-0.166011;-0.7191294;73.76681
0.1779276;9.286587;-3.758323;0.183328;-0.6506787;-0.1661589;-0.7179132;73.80014
0.1802803;9.288176;-3.756514;0.184179;-0.6489237;-0.1661632;-0.7192816;73.83348
0.1821826;9.291124;-3.756933;0.1843999;-0.6430489;-0.1635382;-0.7250794;73.86681
0.1852697;9.291699;-3.75671;0.1844587;-0.6387402;-0.1615525;-0.7293057;73.90015
0.1874977;9.295536;-3.75508;0.1838392;-0.6199535;-0.1524909;-0.7474004;73.93348
0.1942919;9.295517;-3.75624;0.1837439;-0.6110025;-0.1485939;-0.7555356;73.96681
0.1994254;9.300301;-3.757773;0.1843982;-0.6039487;-0.1462506;-0.7614814;74.00014
0.2013101;9.301089;-3.75814;0.1844107;-0.6000958;-0.144694;-0.7648146;74.03348
0.2070015;9.302364;-3.754748;0.1845054;-0.5957208;-0.1430204;-0.7685178;74.06681
0.2098195;9.30279;-3.754535;0.1850657;-0.5926983;-0.1422948;-0.7708513;74.10014
0.2159953;9.305104;-3.754014;0.1855767;-0.5899197;-0.1416277;-0.7729797;74.13348
0.2183343;9.309823;-3.751117;0.1856693;-0.5894135;-0.1415062;-0.7733658;74.16681
0.2248434;9.314584;-3.751347;0.1855087;-0.5889535;-0.1411919;-0.7738122;74.20014
0.2294784;9.318612;-3.748745;0.1857159;-0.586464;-0.1403921;-0.7757962;74.23347
0.2347861;9.319554;-3.746336;0.1870226;-0.5805626;-0.1391803;-0.7801272;74.26682
0.2399238;9.321127;-3.746597;0.1888802;-0.5742822;-0.138271;-0.7844778;74.30015
0.2450903;9.32321;-3.745403;0.1929709;-0.5623114;-0.1369473;-0.7923469;74.33348
0.2498788;9.327261;-3.742008;0.1948282;-0.554417;-0.1354091;-0.7977018;74.36681
0.2524697;9.329526;-3.742022;0.1972817;-0.5412475;-0.1323803;-0.8066019;74.40015
0.2561645;9.332515;-3.742706;0.1997852;-0.5289596;-0.1297419;-0.8145273;74.43348
0.2624379;9.334418;-3.743005;0.2025226;-0.5130943;-0.1260285;-0.8245215;74.46681
0.2672577;9.336718;-3.741658;0.204809;-0.4941528;-0.1210331;-0.8361921;74.50014
0.2728508;9.341143;-3.739365;0.2080436;-0.4690735;-0.1147277;-0.850603;74.53348
0.2782764;9.341337;-3.734577;0.2112964;-0.444104;-0.1086206;-0.8639022;74.56681
0.2824257;9.341233;-3.734188;0.2134566;-0.4264856;-0.1043114;-0.8727345;74.60014
0.2880771;9.345974;-3.730071;0.2141684;-0.4204779;-0.102842;-0.8756447;74.63348
0.2934013;9.346075;-3.726921;0.2141684;-0.4204779;-0.102842;-0.8756447;74.66681
0.2991554;9.346101;-3.722558;0.2141684;-0.4204779;-0.102842;-0.8756447;74.70015
0.3012388;9.350392;-3.718387;0.2141684;-0.4204779;-0.102842;-0.8756447;74.73348
0.3032748;9.354069;-3.71494;0.2141684;-0.4204779;-0.102842;-0.8756447;74.76682
0.3052423;9.358842;-3.710383;0.2141684;-0.4204779;-0.102842;-0.8756447;74.80015
0.3083704;9.359338;-3.70829;0.2141684;-0.4204779;-0.102842;-0.8756447;74.83348
0.3109697;9.362296;-3.707742;0.2141684;-0.4204779;-0.102842;-0.8756447;74.86681
0.3161267;9.366717;-3.704773;0.2141684;-0.4204779;-0.102842;-0.8756447;74.90015
0.3188816;9.369942;-3.699533;0.2184515;-0.417711;-0.1041958;-0.875751;74.93348
0.3212963;9.374185;-3.697468;0.2204158;-0.4032934;-0.1007396;-0.8823961;74.96681
0.3253102;9.377475;-3.692844;0.2229885;-0.3826529;-0.09571682;-0.8914545;75.00014
0.3289353;9.379963;-3.689727;0.2294237;-0.3359032;-0.08472399;-0.9095909;75.03348
0.3319177;9.380253;-3.688131;0.2316201;-0.3077939;-0.07752695;-0.9195676;75.06681
0.3327407;9.382173;-3.683181;0.2352258;-0.2777539;-0.07034725;-0.928748;75.10014
0.3358325;9.384418;-3.679004;0.2384114;-0.2547713;-0.0649702;-0.934896;75.13348
0.3393111;9.386615;-3.674376;0.2396607;-0.2360594;-0.0601984;-0.9397951;75.16682
0.3394067;9.387355;-3.672917;0.2428075;-0.2094324;-0.05377328;-0.9456696;75.20015
0.3400733;9.388208;-3.66886;0.2438004;-0.1911359;-0.04907551;-0.9495368;75.23348
0.3420044;9.391636;-3.66396;0.2453986;-0.1711796;-0.04407104;-0.9531709;75.26682
0.3432382;9.395459;-3.660942;0.2472716;-0.1570719;-0.04065826;-0.9552655;75.30015
0.3463627;9.396349;-3.656726;0.2462212;-0.1361597;-0.03495999;-0.9589648;75.33348
0.3481258;9.396348;-3.651994;0.2434506;-0.1255865;-0.03180755;-0.9612222;75.36681
