tX,tY,tZ,rX,rY,rZ,rW,time(s)
1.016644,9.408823,-0.9914913,-0.03401687,-0.1177923,-0.004037419,0.9924473,19.43337
1.007015,9.409435,-0.9852019,-0.03799986,-0.09696849,-0.003704963,0.9945549,19.46671
1.007015,9.409435,-0.9852019,-0.03799986,-0.09696849,-0.003704963,0.9945549,19.50004
1.00388,9.41078,-0.9679095,-0.03805336,-0.08133451,-0.003107621,0.9959553,19.53337
1.003069,9.411297,-0.9608804,-0.03550938,-0.05524081,-0.001965814,0.9978395,19.56671
1.002283,9.411855,-0.9530835,-0.03552372,-0.04740265,-0.001686883,0.9982426,19.60004
1.001531,9.412537,-0.9435388,-0.03554112,-0.03563959,-0.00126828,0.9987317,19.63337
1.001066,9.413039,-0.936511,-0.03554584,-0.03171732,-0.001128701,0.998864,19.6667
1.000488,9.413704,-0.9270226,-0.03293348,-0.02910496,-0.0009594552,0.9990332,19.70004
1.000075,9.414172,-0.9199442,-0.03293348,-0.02910496,-0.0009594552,0.9990332,19.73337
0.999633,9.414783,-0.9107013,-0.03293805,-0.0238735,-0.0007869982,0.9991719,19.7667
0.9993078,9.415401,-0.9013338,-0.03294388,-0.01471755,-0.0004851691,0.9993488,19.80004
0.9991164,9.415858,-0.8944055,-0.03294504,-0.01210113,-0.000398918,0.9993839,19.83337
0.9988998,9.416459,-0.885207,-0.03163737,-0.01079347,-0.0003416679,0.9994411,19.8667
0.9987684,9.41688,-0.8782897,-0.03032956,-0.009485655,-0.0002878411,0.9994949,19.90004
0.9985989,9.417421,-0.8693612,-0.03032956,-0.009485655,-0.0002878411,0.9994949,19.93337
0.9984502,9.417897,-0.8615242,-0.03032956,-0.009485655,-0.0002878411,0.9994949,19.96671
0.9982744,9.418496,-0.8515648,-0.02902161,-0.008177709,-0.0002374382,0.9995453,20.00004
0.9981577,9.418911,-0.8444338,-0.02902161,-0.008177709,-0.0002374382,0.9995453,20.03337
0.9980862,9.419326,-0.8369882,-0.02509678,0.0009813474,2.463643E-05,0.9996846,20.06671
0.9981338,9.419754,-0.8279933,0.02247943,-0.004907388,-0.0001103445,-0.9997353,20.10004
0.99833,9.42004,-0.8204726,0.01724185,-0.01930354,-0.0003329404,-0.9996649,20.13337
0.9988278,9.420336,-0.8106158,0.01331361,-0.02846422,-0.0003791489,-0.9995061,20.16671
0.9993023,9.420522,-0.8029181,0.01200437,-0.03238958,-0.0003890488,-0.9994032,20.20004
0.9999961,9.420735,-0.7932605,0.008074796,-0.04677795,-0.0003781487,-0.9988726,20.23337
1.000789,9.420824,-0.7857367,0.001535772,-0.06377014,-9.813623E-05,-0.9979634,20.26671
1.001149,9.420825,-0.7833765,0.001075646,0.08074245,-8.713485E-05,0.9967344,20.30004
1.001149,9.420825,-0.7833765,0.006279871,0.1055026,-0.0006662746,0.994399,20.33337
1.001149,9.420825,-0.7833765,0.01144657,0.1340853,-0.001548908,0.9909025,20.36671
1.001149,9.420825,-0.7833765,0.01272971,0.1418613,-0.001824458,0.989803,20.40004
0.9942148,9.420825,-0.7808881,0.02409517,0.2088084,-0.005146315,0.9776462,20.43337
0.9859852,9.420825,-0.7765046,0.03142864,0.2533076,-0.008234158,0.9668401,20.46671
0.9859852,9.420825,-0.7765046,0.03142864,0.2533076,-0.008234158,0.9668401,20.50004
0.9759855,9.420825,-0.7704217,0.04040016,0.339348,-0.01458977,0.9396797,20.53337
0.9759855,9.420825,-0.7704217,0.04126441,0.3613718,-0.01601059,0.9313707,20.56671
0.9759855,9.420825,-0.7704217,0.04545348,0.3951609,-0.01958124,0.9172778,20.60004
0.9759855,9.420825,-0.7704217,0.04936698,0.4307506,-0.02360635,0.9008105,20.63337
0.9759855,9.420825,-0.7704217,0.05074915,0.4645594,-0.02667922,0.8836839,20.66671
0.9759855,9.420825,-0.7704217,0.05158078,0.4749015,-0.02789689,0.8780831,20.70004
0.9759855,9.420825,-0.7704217,0.05223724,0.4897361,-0.02941165,0.8698073,20.73337
0.9759855,9.420825,-0.7704217,0.05192638,0.4988177,-0.02995705,0.8646312,20.76671
0.9759855,9.420825,-0.7704217,0.05331005,0.5223101,-0.03274047,0.8504577,20.80004
0.9759855,9.420825,-0.7704217,0.05331005,0.5223101,-0.03274047,0.8504577,20.83337
0.9759855,9.420825,-0.7704217,0.05325441,0.5509009,-0.03525667,0.8321233,20.86671
0.9759855,9.420825,-0.7704217,0.05325446,0.5509009,-0.03525671,0.8321233,20.90004
0.9759855,9.420825,-0.7704217,0.05415191,0.5787979,-0.03856383,0.8127567,20.93337
0.9759855,9.420825,-0.7704217,0.05359103,0.5904403,-0.03933953,0.8043386,20.96671
0.9759855,9.420825,-0.7704217,0.05227517,0.6164414,-0.04107191,0.7845893,21.00004
0.9759855,9.420825,-0.7704217,0.05140356,0.6327375,-0.04215767,0.7715075,21.03337
0.9759855,9.420825,-0.7704217,0.05050942,0.6487558,-0.04322495,0.7580873,21.06671
0.9759855,9.420825,-0.7704217,0.04810404,0.6732706,-0.04397316,0.7365183,21.10004
0.9759855,9.420825,-0.7704217,0.04711368,0.6894922,-0.04503264,0.7213549,21.13338
0.9759855,9.420825,-0.7704217,0.04663951,0.6970083,-0.04552353,0.7140951,21.16671
0.9759855,9.420825,-0.7704217,0.0413367,0.7229445,-0.04341729,0.6883005,21.20004
0.9759855,9.420825,-0.7704217,0.04024421,0.7398378,-0.04443185,0.6701092,21.23338
0.9759855,9.420825,-0.7704217,0.03798236,0.7605805,-0.04467846,0.6465899,21.26671
0.9759855,9.420825,-0.7704217,0.03650314,0.76987,-0.044213,0.6356201,21.30004
0.9759855,9.420825,-0.7704217,0.03592129,0.778124,-0.04468703,0.6254884,21.33337
0.9759855,9.420825,-0.7704217,0.03355294,0.7887706,-0.04322695,0.6122472,21.36671
0.9759855,9.420825,-0.7704217,0.03338293,0.7911688,-0.04335837,0.609145,21.40004
0.9759855,9.420825,-0.7704217,0.02998002,0.8062398,-0.04100939,0.5894038,21.43337
0.9759855,9.420825,-0.7704217,0.02415538,0.8261332,-0.03551853,0.5618353,21.46671
0.9759855,9.420825,-0.7704217,0.02314874,0.8305664,-0.03461998,0.5553604,21.50004
0.9759855,9.420825,-0.7704217,0.01781938,0.8492346,-0.02871871,0.5269329,21.53337
0.9759855,9.420825,-0.7704217,0.01759327,0.853347,-0.02885779,0.5202467,21.56671
0.9759855,9.420825,-0.7704217,0.01584619,0.8608226,-0.02685458,0.5079491,21.60004
0.9759855,9.420825,-0.7704217,0.01501257,0.8641632,-0.02582657,0.5023242,21.63338
0.9759855,9.420825,-0.7704217,0.01484322,0.8674324,-0.02592428,0.4966576,21.66671
0.9759855,9.420825,-0.7704217,0.01310722,0.8764535,-0.02389748,0.4807146,21.70004
0.9759855,9.420825,-0.7704217,0.01310722,0.8764535,-0.02389749,0.4807146,21.73338
0.9759855,9.420825,-0.7704217,0.008496718,0.8988637,-0.017445,0.4377984,21.76671
0.9759855,9.420825,-0.7704217,0.007052814,0.9073291,-0.01523313,0.4200859,21.80004
0.9759855,9.420825,-0.7704217,0.005188331,0.9149281,-0.011767,0.403412,21.83338
0.9759855,9.420825,-0.7704217,0.004535424,0.9196318,-0.01062352,0.3926117,21.86671
0.9759855,9.420825,-0.7704217,0.004535424,0.9196318,-0.01062352,0.3926117,21.90004
0.9759855,9.420825,-0.7704217,0.001339712,0.9320411,-0.003446178,0.3623337,21.93338
0.9759855,9.420825,-0.7704217,0.0008625023,0.9325183,-0.002227267,0.3611149,21.96671
0.9759855,9.420825,-0.7704217,0.0003884854,0.9329923,-0.001007111,0.3598948,22.00004
0.9759855,9.420825,-0.7704217,0.001455208,-0.9367024,-0.003893428,-0.350102,22.03338
0.9759855,9.420825,-0.7704217,0.001439908,-0.9380699,-0.003899112,-0.346421,22.06671
0.9759855,9.420825,-0.7704217,0.003172761,-0.9411714,-0.008839905,-0.3377991,22.10004
0.9759855,9.420825,-0.7704217,0.003522471,-0.9442147,-0.01010451,-0.3291567,22.13338
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.16671
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.20004
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.23338
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.26671
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.30004
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.33338
0.9759855,9.420825,-0.7704217,0.004318227,-0.9458955,-0.01259906,-0.3241981,22.36671
0.9759855,9.420825,-0.7704217,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.40004
0.9759855,9.420825,-0.7704217,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.43338
0.9759855,9.420825,-0.7704217,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.46671
0.9759855,9.420825,-0.7704217,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.50004
0.9759855,9.420825,-0.7704217,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.53338
0.9759855,9.420825,-0.7704217,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.56671
0.9818378,9.421082,-0.7780797,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.60004
0.9861223,9.42127,-0.7836861,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.63338
0.9916605,9.421514,-0.790933,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.66671
0.9959651,9.421702,-0.7965657,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.70004
1.000264,9.421891,-0.8021905,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.73338
0.9983504,9.422162,-0.8164867,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.76671
0.9966716,9.4224,-0.8290308,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.80005
0.9953864,9.422583,-0.8386346,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.83338
1.001323,9.422844,-0.8464035,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.86671
1.005475,9.423026,-0.8518355,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.90005
1.011054,9.423271,-0.8591362,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.93338
1.016631,9.423516,-0.8664345,0.004268717,-0.9471613,-0.01261592,-0.3204811,22.96671
1.021018,9.423709,-0.872175,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.00005
1.026638,9.423956,-0.8795282,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.03338
1.030895,9.424143,-0.8850992,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.06671
1.036409,9.424385,-0.8923148,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.10004
1.041037,9.424588,-0.8983699,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.13338
1.046959,9.424849,-0.9061189,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.16671
1.051192,9.425035,-0.9116585,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.20004
1.056874,9.425284,-0.919093,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.23338
1.06111,9.42547,-0.9246364,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.26671
1.066699,9.425716,-0.9319502,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.30005
1.072239,9.425959,-0.9391995,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.33338
1.076367,9.426139,-0.9446014,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.36671
1.082326,9.4264,-0.9523985,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.40005
1.086508,9.426583,-0.9578705,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.43338
1.092234,9.426835,-0.9653638,0.004268717,-0.9471613,-0.01261592,-0.3204811,23.46671
1.094541,9.42701,-0.9721197,0.00384923,-0.947177,-0.01137615,-0.3204864,23.50005
1.09365,9.427124,-0.9787791,0.00384923,-0.947177,-0.01137615,-0.3204864,23.53338
1.091306,9.427424,-0.9962981,0.00384923,-0.947177,-0.01137615,-0.3204864,23.56671
1.089603,9.427642,-1.009025,0.00384923,-0.947177,-0.01137615,-0.3204864,23.60005
1.087881,9.427864,-1.022032,0.003864117,-0.9467567,-0.0113711,-0.3217259,23.63338
1.086618,9.428028,-1.031658,0.003864117,-0.9467567,-0.0113711,-0.3217259,23.66671
1.092533,9.428242,-1.039315,0.003456261,-0.9463488,-0.01012735,-0.3229697,23.70005
1.096969,9.428383,-1.045004,0.003068398,-0.9450857,-0.00887667,-0.3266877,23.73338
1.101847,9.428496,-1.051096,0.001819326,-0.9429547,-0.005153695,-0.3328761,23.76671
1.107671,9.428572,-1.05822,0.0005215969,-0.9407688,-0.001447306,-0.3390451,23.80005
1.113574,9.428552,-1.065214,0.001280866,0.9380717,-0.003468444,0.3464216,23.83338
1.11814,9.428482,-1.070496,0.001746618,0.9371562,-0.004691817,0.3488742,23.86671
1.124316,9.428357,-1.077548,0.00414308,0.9334009,-0.01078255,0.3586493,23.90005
1.128956,9.428197,-1.082694,0.00414308,0.9334009,-0.01078255,0.3586493,23.93338
1.135468,9.427815,-1.089629,0.007631219,0.9294567,-0.01925586,0.3683495,23.96671
1.140268,9.427507,-1.094698,0.008680635,0.9279494,-0.02165518,0.3719752,24.00005
1.14664,9.42697,-1.10129,0.0117154,0.9262832,-0.02889677,0.3755359,24.03338
1.153304,9.426271,-1.10805,0.01485364,0.9240493,-0.03609354,0.3802758,24.06671
1.158119,9.425736,-1.11291,0.01485364,0.9240493,-0.03609354,0.3802758,24.10005
1.164824,9.424939,-1.119587,0.01711208,0.9213395,-0.04082022,0.386231,24.13338
1.169756,9.424284,-1.124402,0.01874494,0.9201581,-0.04438908,0.388571,24.16671
1.17661,9.4233,-1.131019,0.02039632,0.9189564,-0.04794898,0.3909015,24.20005
1.181769,9.422528,-1.135934,0.02155137,0.9178014,-0.05029838,0.3932509,24.23338
1.188427,9.421516,-1.142277,0.02155139,0.9178014,-0.05029841,0.3932509,24.26671
1.193386,9.42073,-1.146968,0.02323656,0.9165643,-0.05384158,0.3955642,24.30005
1.199949,9.419666,-1.153155,0.02323656,0.9165643,-0.05384158,0.3955642,24.33338
1.206468,9.418611,-1.159286,0.02330702,0.9160458,-0.05381112,0.3967636,24.36671
1.211533,9.417791,-1.164036,0.02330703,0.9160458,-0.05381115,0.3967636,24.40005
1.218034,9.416741,-1.170133,0.02330704,0.9160458,-0.05381118,0.3967636,24.43338
1.224705,9.415663,-1.176389,0.02330705,0.9160458,-0.0538112,0.3967636,24.46671
1.229893,9.414824,-1.181255,0.02330705,0.9160458,-0.05381121,0.3967636,24.50005
1.234982,9.414002,-1.186027,0.02330705,0.9160458,-0.05381121,0.3967636,24.53338
1.234982,9.414002,-1.186027,0.02330705,0.9160458,-0.05381121,0.3967636,24.56672
1.249027,9.411732,-1.199199,0.02330705,0.9160458,-0.05381121,0.3967636,24.60005
1.254455,9.410853,-1.204289,0.02330705,0.9160458,-0.05381121,0.3967636,24.63338
1.261026,9.409785,-1.210452,0.02382639,0.9159746,-0.05501026,0.3967327,24.66672
1.266082,9.408954,-1.215144,0.02397033,0.9149327,-0.0549477,0.3991295,24.70005
1.272912,9.407831,-1.221474,0.02404224,0.9144095,-0.05491627,0.4003267,24.73338
1.278028,9.406992,-1.226197,0.02404224,0.9144095,-0.05491629,0.4003267,24.76671
1.280388,9.405736,-1.238245,0.02745672,0.9087142,-0.06054567,0.4120908,24.80005
1.28102,9.404797,-1.248191,0.02761514,0.9076323,-0.0604736,0.4144683,24.83338
1.282202,9.403469,-1.261954,0.02896238,0.9020498,-0.0612878,0.4262759,24.86671
1.283223,9.402511,-1.271866,0.02944283,0.8986741,-0.06105845,0.4333472,24.90005
1.284934,9.401162,-1.28579,0.03008061,0.894087,-0.06074679,0.4427342,24.93338
1.286307,9.400141,-1.296332,0.03008061,0.894087,-0.06074679,0.4427342,24.96671
1.28767,9.399184,-1.306189,0.03031893,0.8923414,-0.06062819,0.4462418,25.00005
1.290298,9.397818,-1.319287,0.03865873,0.8619877,-0.06650586,0.5010588,25.03338
1.293132,9.396697,-1.328987,0.04037209,0.8539239,-0.06700826,0.5144842,25.06672
1.29777,9.39501,-1.342297,0.04951835,0.8315223,-0.07511643,0.5481572,25.10005
1.301516,9.393703,-1.35135,0.05248852,0.8254372,-0.07783584,0.5566328,25.13338
1.307236,9.39183,-1.362968,0.06210424,0.7990209,-0.08379528,0.5921884,25.16672
1.311894,9.390353,-1.371532,0.06851472,0.7810849,-0.08708632,0.6145146,25.20005
1.318836,9.388215,-1.382203,0.07670478,0.763087,-0.09216619,0.6350747,25.23338
1.325142,9.386315,-1.390758,0.08498292,0.7403094,-0.09531999,0.6600258,25.26672
1.333665,9.38379,-1.401205,0.08948587,0.7268346,-0.09648812,0.6740875,25.30005
1.340915,9.381658,-1.409907,0.09075017,0.7240553,-0.09708386,0.6768183,25.33338
1.347566,9.37972,-1.417407,0.09380946,0.7148805,-0.09775957,0.6859947,25.36672
1.356799,9.377022,-1.422452,0.1015962,0.6914183,-0.09916529,0.7083679,25.40005
1.363601,9.374989,-1.422161,0.1059646,0.6798181,-0.1002276,0.7187303,25.43338
1.372332,9.372308,-1.421571,0.1098577,0.67186,-0.1017517,0.725384,25.46672
1.381008,9.369584,-1.420859,0.1122969,0.6677856,-0.1029237,0.7286004,25.50005
1.387689,9.367438,-1.420194,0.1150226,0.6617733,-0.1037714,0.733524,25.53338
1.389843,9.366742,-1.419972,0.1150226,0.6617733,-0.1037714,0.733524,25.56672
1.403924,9.36211,-1.418348,0.1226167,0.6483762,-0.1068948,0.7437385,25.60005
1.410755,9.359714,-1.417328,0.1300533,0.636755,-0.1101227,0.7519988,25.63338
1.419369,9.356523,-1.415795,0.1348759,0.6302494,-0.1123993,0.7562808,25.66672
1.426211,9.353951,-1.414493,0.1364567,0.6261341,-0.1125113,0.7593924,25.70005
1.434807,9.350664,-1.412801,0.1387428,0.623848,-0.1137873,0.7606685,25.73338
1.441166,9.348218,-1.411531,0.1387428,0.623848,-0.1137873,0.7606685,25.76672
1.449696,9.344814,-1.409619,0.1440928,0.6142479,-0.1153627,0.7672212,25.80005
1.458237,9.341393,-1.407692,0.1452488,0.6130918,-0.1159766,0.767835,25.83338
1.464663,9.338807,-1.406234,0.1452488,0.6130918,-0.1159766,0.767835,25.86672
1.47549,9.335291,-1.413292,0.1496474,0.6035503,-0.1166284,0.7744227,25.90005
1.483276,9.332755,-1.418349,0.1496474,0.6035503,-0.1166284,0.7744227,25.93338
1.493477,9.329434,-1.424974,0.1496474,0.6035503,-0.1166284,0.7744227,25.96672
1.503838,9.32606,-1.431702,0.1496474,0.6035503,-0.1166284,0.7744227,26.00005
1.511855,9.323449,-1.436909,0.1496474,0.6035503,-0.1166284,0.7744227,26.03338
1.522556,9.319964,-1.443858,0.1496474,0.6035503,-0.1166284,0.7744227,26.06672
1.529388,9.317139,-1.442157,0.1494946,0.6045635,-0.1168242,0.773632,26.10005
1.537979,9.313526,-1.440658,0.1481393,0.6480542,-0.1305163,0.7355583,26.13338
1.544585,9.310713,-1.440012,0.148207,0.6627867,-0.1361939,0.7212487,26.16672
1.553274,9.306926,-1.439591,0.1471663,0.6818043,-0.1428945,0.7021866,26.20005
1.56062,9.303681,-1.439539,0.1461906,0.6907471,-0.145713,0.6930112,26.23339
1.567076,9.300831,-1.439518,0.1461906,0.6907471,-0.145713,0.6930112,26.26672
1.575654,9.296842,-1.440212,0.1465116,0.7257125,-0.1630393,0.6521456,26.30005
1.582088,9.293777,-1.440952,0.1458703,0.7282678,-0.1636133,0.6492907,26.33339
1.588437,9.290704,-1.441956,0.1397122,0.7648779,-0.1771048,0.6033873,26.36672
1.588437,9.290704,-1.441956,0.139949,0.7712253,-0.1817684,0.5937896,26.40005
1.588437,9.290704,-1.441956,0.1363808,0.7847579,-0.1860425,0.575277,26.43339
1.588437,9.290704,-1.441956,0.1336827,0.7949206,-0.1895511,0.5606252,26.46672
1.588437,9.290704,-1.441956,0.1278533,0.8132822,-0.195055,0.5330846,26.50005
1.588437,9.290704,-1.441956,0.1278533,0.8132822,-0.195055,0.5330846,26.53338
1.588437,9.290704,-1.441956,0.1278533,0.8132822,-0.195055,0.5330846,26.56672
1.588437,9.290704,-1.441956,0.1274363,0.8176161,-0.1983595,0.5252784,26.60005
1.588437,9.290704,-1.441956,0.1172682,0.8488522,-0.2118298,0.4699215,26.63338
1.588437,9.290704,-1.441956,0.1139894,0.8579435,-0.2164861,0.4517446,26.66672
1.588437,9.290704,-1.441956,0.1096965,0.8683353,-0.2215279,0.4299836,26.70005
1.588437,9.290704,-1.441956,0.1091162,0.869458,-0.2218144,0.4277088,26.73339
1.588437,9.290704,-1.441956,0.1091162,0.869458,-0.2218144,0.4277088,26.76672
1.588437,9.290704,-1.441956,0.1090919,0.8702833,-0.2232387,0.4252887,26.80005
1.588437,9.290704,-1.441956,0.1049255,0.8787031,-0.2266248,0.4068326,26.83339
1.588437,9.290704,-1.441956,0.1046288,0.8792348,-0.226762,0.4056821,26.86672
1.588437,9.290704,-1.441956,0.1025919,0.884595,-0.2318531,0.3914217,26.90005
1.588437,9.290704,-1.441956,0.100234,0.8895252,-0.2356359,0.3783832,26.93339
1.588437,9.290704,-1.441956,0.09930791,0.8910042,-0.2360278,0.3748871,26.96672
1.588437,9.290704,-1.441956,0.09930791,0.8910043,-0.2360278,0.374887,27.00005
1.588437,9.290704,-1.441956,0.0980707,0.8929549,-0.2365446,0.3702165,27.03339
1.588437,9.290704,-1.441956,0.09620988,0.895835,-0.2373075,0.363192,27.06672
1.588437,9.290704,-1.441956,0.0929274,0.901116,-0.2399692,0.3489546,27.10005
1.588437,9.290704,-1.441956,0.09009397,0.9051644,-0.2410474,0.3383146,27.13339
1.588437,9.290704,-1.441956,0.08524054,0.9115288,-0.241465,0.3217826,27.16672
1.588437,9.290704,-1.441956,0.0798265,0.9177293,-0.2379722,0.3078473,27.20005
1.588437,9.290704,-1.441956,0.07818266,0.9196398,-0.2371834,0.3031405,27.23339
1.581719,9.290704,-1.446381,0.06878395,0.9301412,-0.2308232,0.2771766,27.26672
1.577818,9.288347,-1.454163,0.06381962,0.9356267,-0.2282878,0.2615616,27.30005
1.574181,9.284124,-1.465888,0.06288252,0.9366065,-0.2272283,0.2591938,27.33339
1.570279,9.279873,-1.47782,0.0589012,0.9407756,-0.2230306,0.2484539,27.36672
1.567262,9.276759,-1.486619,0.05831711,0.9414228,-0.2231841,0.24599,27.40005
1.563187,9.272555,-1.498499,0.05831714,0.9414228,-0.2231842,0.24599,27.43339
1.562297,9.269459,-1.506064,0.05831715,0.9414228,-0.2231843,0.24599,27.46672
1.56653,9.265118,-1.513611,0.05799509,0.9417141,-0.2219518,0.2460661,27.50005
1.569539,9.262019,-1.519041,0.05741385,0.942355,-0.2221029,0.2435999,27.53339
1.572499,9.258974,-1.524407,0.05620069,0.9435682,-0.2197829,0.2412799,27.56672
1.572499,9.258974,-1.524407,0.05620069,0.9435682,-0.2197829,0.2412799,27.60005
1.580845,9.25041,-1.539954,0.05355402,0.9462916,-0.2165031,0.2340738,27.63339
1.583732,9.247419,-1.545433,0.05355402,0.9462916,-0.2165031,0.2340738,27.66672
1.587589,9.243412,-1.5528,0.05268387,0.9471839,-0.2154029,0.231665,27.70005
1.590621,9.240262,-1.558627,0.05268386,0.9471839,-0.2154029,0.231665,27.73339
1.594383,9.236344,-1.56594,0.05181975,0.9480684,-0.2142992,0.2292526,27.76672
1.59829,9.23225,-1.573594,0.05153918,0.9483678,-0.2143669,0.2280114,27.80005
1.60144,9.228946,-1.579862,0.0495398,0.9503841,-0.2109033,0.223239,27.83339
1.604411,9.225831,-1.585836,0.04953982,0.9503841,-0.2109034,0.223239,27.86672
1.607587,9.222476,-1.592283,0.04898752,0.9509653,-0.2110324,0.2207501,27.90005
1.611449,9.218381,-1.600191,0.04759011,0.9523745,-0.2087305,0.2171393,27.93339
1.614349,9.215279,-1.606429,0.04539442,0.9545888,-0.2052905,0.2110814,27.96672
1.617231,9.212179,-1.612669,0.04512568,0.9548643,-0.2053498,0.2098317,28.00006
1.621083,9.208043,-1.621156,0.04324514,0.9567499,-0.2018277,0.2050005,28.03339
1.623789,9.205127,-1.627181,0.04324514,0.9567499,-0.2018277,0.2050005,28.06672
1.627302,9.201321,-1.635087,0.04245151,0.9575468,-0.200687,0.2025508,28.10006
1.630084,9.198309,-1.641369,0.04245151,0.9575468,-0.200687,0.2025508,28.13339
1.624911,9.19451,-1.653111,0.04218879,0.9578111,-0.2007424,0.2012972,28.16672
1.620214,9.191258,-1.663032,0.03929402,0.9606102,-0.201329,0.1874853,28.20005
1.615701,9.188302,-1.671833,0.03577486,0.9635738,-0.2045851,0.1684958,28.23339
1.615813,9.184493,-1.680749,0.03268642,0.9657609,-0.2076933,0.1519898,28.26672
1.618073,9.18109,-1.687947,0.03187059,0.9663503,-0.2078201,0.1481962,28.30005
1.620055,9.178108,-1.694254,0.03187059,0.9663503,-0.2078201,0.1481962,28.33339
1.631692,9.174205,-1.699697,0.03159854,0.9665435,-0.2078618,0.1469311,28.36672
1.640164,9.171326,-1.703845,0.02618833,0.9696672,-0.2111911,0.1202417,28.40005
1.650925,9.167515,-1.70997,0.02342167,0.971158,-0.2115158,0.1075388,28.43339
1.658984,9.164621,-1.714974,0.01821032,0.9739738,-0.2094598,0.08467673,28.46672
1.669605,9.160795,-1.722176,0.01286627,0.9770508,-0.2034405,0.06179203,28.50006
1.67494,9.158055,-1.727896,0.01146196,0.9776998,-0.2022408,0.05541094,28.53339
1.6759,9.154204,-1.736756,0.01093246,0.9778415,-0.2022701,0.05285118,28.56672
1.676125,9.153304,-1.738826,0.01093246,0.9778415,-0.2022701,0.05285118,28.60006
1.677506,9.147586,-1.752001,0.0100739,0.9783055,-0.2010311,0.04902403,28.63339
1.678115,9.143973,-1.76052,0.007086849,0.9794332,-0.1985919,0.03495156,28.66672
1.678202,9.141326,-1.767046,-0.001653616,0.9822913,-0.1871515,-0.00867924,28.70006
1.677905,9.138191,-1.775151,-0.004435182,0.9832374,-0.1806711,-0.02413688,28.73339
1.6775,9.135445,-1.782362,-0.005144619,0.983135,-0.1806523,-0.02799773,28.76672
1.676945,9.132179,-1.791084,-0.00596026,0.9836767,-0.1767614,-0.03316883,28.80006
1.676362,9.128965,-1.799718,-0.005960263,0.9836766,-0.1767615,-0.03316883,28.83339
1.675833,9.126304,-1.806984,-0.006329399,0.9840458,-0.1741697,-0.03576063,28.86672
1.675365,9.123947,-1.813417,-0.0063294,0.9840457,-0.1741697,-0.03576063,28.90006
1.674628,9.120709,-1.822545,-0.007573845,0.986376,-0.1573216,-0.04748653,28.93339
1.673926,9.118594,-1.829267,-0.007914682,0.9875135,-0.1482377,-0.05272517,28.96672
1.67284,9.116054,-1.838343,-0.00805805,0.9897076,-0.1287522,-0.06194159,29.00006
1.671945,9.11435,-1.84513,-0.007960066,0.9905947,-0.1196479,-0.06590337,29.03339
1.670753,9.112246,-1.853912,-0.007424076,0.9919478,-0.1053441,-0.06990706,29.06672
1.669463,9.110396,-1.862893,-0.006815894,0.9929042,-0.09494202,-0.07128066,29.10006
1.668365,9.109031,-1.870601,-0.005775023,0.9941544,-0.08194482,-0.07006257,29.13339
1.667259,9.107778,-1.878518,-0.005030472,0.9949475,-0.07414772,-0.06750115,29.16672
1.666117,9.10652,-1.88703,-0.004322942,0.9956689,-0.06765179,-0.06362314,29.20006
1.665271,9.105629,-1.893904,-0.003906178,0.9960902,-0.06375177,-0.06103212,29.23339
